BX = 000 Event : 1
0x00 0000111|0000110|11101110000000|000101011000010111|0001000010|11111110011000 0x0386ee00561710bf98
0x01 0000111|0000111|11110101110100|000101011110001011|0000101000|11111110111100 0x0387f5d0578b0a3fbc
0x02 0001000|0001000|00001101000110|000101101110110011|0010010000|11111101110001 0x04080d185bb3243f71
0x03 0000110|0000110|10111110011010|000100100000101001|1101111001|00000001000100 0x0306be684829de4044
0x04 0001110|1010111|10101001100010|000100001001000010|1110101100|00000110001110 0x0757a9884242eb018e
0x05 0001000|0000110|11101101100000|000101010111110001|0011000011|11111100101010 0x0406ed8055f130ff2a
0x06 0000001|1001001|00010001000001|000101110000000110|1111000101|11111100010100 0x00c911045c06f17f14
0x07 0000001|0000001|11111000010100|000101011110000110|1111011011|11111011110110 0x0081f8505786f6fef6
0x08 0000001|0000010|11111100110101|000101100001011000|1111010101|11111011111110 0x0082fcd45858f57efe
0x09 0000001|0000011|11111110000100|000101100010010010|1111001010|11111100001101 0x0083fe105892f2bf0d
0x0a 0000001|1001010|10110010010010|000100101010111111|1110111000|11111100100110 0x00cab2484abfee3f26
0x0b 0011100|0100000|10101001000000|000100100011000010|0001111000|00010011011001 0x0e20a90048c21e04d9
0x0c 0100111|0100100|00101110010111|000101111011100110|1101100010|11101000011010 0x13a42e5c5ee6d8ba1a
0x0d 0101010|0100101|11100101001010|000100111110011100|0010111011|11100100111000 0x1525e5284f9c2ef938
0x0e 0101010|0100110|11101100110000|000101000100101011|0000110111|11100111011010 0x1526ecc0512b0df9da
0x0f 0101011|0100101|11100011111100|000100111100111010|0011010001|11100100100111 0x15a5e3f04f3a347927
0x10 0101011|0100110|11101011101100|000101000011010011|0001001010|11100111001011 0x15a6ebb050d312b9cb
0x11 0100111|0100111|10110101010001|000100010011110101|1110110110|11100110111000 0x13a7b54444f5edb9b8
0x12 0100110|0100111|10111110010101|000100011110111101|1101101001|11100111110110 0x1327be5447bdda79f6
